https://videos.nba.com/nba/pbp/media/2024/01/15/0022300559/4/c5360f2f-43c0-c3ce-5fda-52ae31894656_1280x720.mp4,Jump Ball Capela vs. Wembanyama: Tip to Johnson
https://videos.nba.com/nba/pbp/media/2024/01/15/0022300559/70/2ab692b7-29d6-272d-76e5-cee9878381ea_1280x720.mp4,Jump Ball Capela vs. Wembanyama: Tip to Sochan
https://videos.nba.com/nba/pbp/media/2023/11/30/0022300272/4/4f56df61-ac3f-c97c-f781-d0ce30eef08f_1280x720.mp4,Jump Ball Wembanyama vs. Capela: Tip to Sochan
https://videos.nba.com/nba/pbp/media/2024/01/17/0022300571/4/ff3d23d3-d0cc-8731-ea10-5a402588eb22_1280x720.mp4,Jump Ball Kornet vs. Wembanyama: Tip to Horford
https://videos.nba.com/nba/pbp/media/2023/12/31/0022300448/4/06039f93-bab9-0bbf-2da8-7a2e57d1e5fa_1280x720.mp4,Jump Ball Wembanyama vs. Porzingis: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2024/02/03/0022300703/4/dbcc7938-2e79-2c80-799e-26c6e00fb998_1280x720.mp4,Jump Ball Wembanyama vs. Allen: Tip to Jones
https://videos.nba.com/nba/pbp/media/2024/01/07/0022300497/4/3dacd8b8-3d02-570e-3a53-a2327be54adc_1280x720.mp4,Jump Ball Allen vs. Wembanyama: Tip to Mitchell
https://videos.nba.com/nba/pbp/media/2024/01/07/0022300497/647/2524e253-7026-c406-9847-b71a16cd8465_1280x720.mp4,Jump Ball Allen vs. Wembanyama: Tip to Jones
https://videos.nba.com/nba/pbp/media/2024/02/02/0022300696/4/9085eee9-fbf9-2610-c9a8-2becbca0efc7_1280x720.mp4,Jump Ball Wembanyama vs. Valanciunas: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2023/12/17/0022300345/4/5d23d2ef-b05d-1fb6-ed21-0a966346ddc5_1280x720.mp4,Jump Ball Wembanyama vs. Valanciunas: Tip to Branham
https://videos.nba.com/nba/pbp/media/2023/12/21/0022300376/4/e3c56636-80e0-5e84-63b2-fcb202f2fac9_1280x720.mp4,Jump Ball Vucevic vs. Wembanyama: Tip to Caruso
https://videos.nba.com/nba/pbp/media/2023/12/08/0022301223/4/248dc3f4-39d2-1b3e-8bc0-8cdf84e3f323_1280x720.mp4,Jump Ball Wembanyama vs. Vucevic: Tip to Branham
https://videos.nba.com/nba/pbp/media/2024/03/19/0022300994/4/ebcdb5eb-a6a7-5d52-74cb-4ba626865492_1280x720.mp4,Jump Ball Wembanyama vs. Gafford: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2024/02/14/0022300785/4/34cd15f2-f51f-dd09-7247-18858322b49e_1280x720.mp4,Jump Ball Gafford vs. Wembanyama: Tip to Jones
https://videos.nba.com/nba/pbp/media/2023/10/25/0022300073/4/a9fb2312-861c-13b8-57c7-6c915e1c7fdc_1280x720.mp4,Jump Ball Wembanyama vs. Kleber: Tip to Johnson
https://videos.nba.com/nba/pbp/media/2024/03/15/0022300965/4/ec331166-1601-72bd-16e2-e5c08774ac4f_1280x720.mp4,Jump Ball Wembanyama vs. Jokic: Tip to Gordon
https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/4/add58587-7277-aced-286f-9fc35d276b32_1280x720.mp4,Jump Ball Jokic vs. Wembanyama: Tip to Holiday
https://videos.nba.com/nba/pbp/media/2024/03/11/0022300936/4/42a2f9a1-b0e3-ff92-b995-70eed7520ed4_1280x720.mp4,Jump Ball Wembanyama vs. Green: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2023/11/24/0022300051/4/2d4cb799-66e1-3940-f34a-733bf0d013f4_1280x720.mp4,Jump Ball Looney vs. Wembanyama: Tip to Curry
https://videos.nba.com/nba/pbp/media/2024/03/12/0022300942/4/5bd0b2d5-f728-4278-8dad-f65991a0de75_1280x720.mp4,Jump Ball Wembanyama vs. Smith Jr.: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2024/03/05/0022300891/4/db51a13a-e622-92ff-068a-3568e0f94e1b_1280x720.mp4,Jump Ball Sengun vs. Wembanyama: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2023/12/11/0022300298/4/0916a813-24da-b833-93d7-ae7cbb0586e8_1280x720.mp4,Jump Ball Sengun vs. Wembanyama: Tip to Branham
https://videos.nba.com/nba/pbp/media/2023/10/27/0022300083/4/5f1b0453-de5d-cb70-99ca-79608f60e4eb_1280x720.mp4, 
https://videos.nba.com/nba/pbp/media/2023/10/27/0022300083/684/2eb6d3ff-de79-7478-ec98-0df150b8631d_1280x720.mp4,Jump Ball Wembanyama vs. Brooks: Tip to Sochan
https://videos.nba.com/nba/pbp/media/2023/10/27/0022300083/694/60c583bd-744c-30fd-c8ce-dc7264cda487_1280x720.mp4,Jump Ball Wembanyama vs. Sengun: Tip to VanVleet
https://videos.nba.com/nba/pbp/media/2023/11/22/0022300235/4/66309b80-100b-a0fd-ff00-da6cf3fb2866_1280x720.mp4,Jump Ball Wembanyama vs. Zubac: Tip to Harden
https://videos.nba.com/nba/pbp/media/2023/11/20/0022300223/4/108b94a1-b618-6dc7-fc87-ad25fd9b2cd0_1280x720.mp4,Jump Ball Wembanyama vs. Zubac: Tip to Collins
https://videos.nba.com/nba/pbp/media/2023/10/29/0022300099/4/ee3a0c31-5894-80d5-13d2-61b4e8e1a83b_1280x720.mp4,Jump Ball Zubac vs. Wembanyama: Tip to Collins
https://videos.nba.com/nba/pbp/media/2024/02/23/0022300813/4/832cb4dd-302b-7e06-33cb-5a555bf0917d_1280x720.mp4,Jump Ball Davis vs. Wembanyama: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2023/12/15/0022300331/4/f59c35b5-d98f-a7c7-eb51-6a5e182c8f95_1280x720.mp4,Jump Ball Wembanyama vs. Hayes: Tip to Johnson
https://videos.nba.com/nba/pbp/media/2023/12/13/0022300316/4/2b1a19a6-b8c0-99c5-1d76-4dd457850fdf_1280x720.mp4,Jump Ball Wembanyama vs. Davis: Tip to Johnson
https://videos.nba.com/nba/pbp/media/2023/12/13/0022300316/30/fb5ac456-e8ba-3e79-9a79-944e65ffd2f2_1280x720.mp4,Jump Ball Wembanyama vs. Davis: Tip to Johnson
https://videos.nba.com/nba/pbp/media/2024/02/07/0022300730/4/15d8cf75-c90f-369b-fce6-fada69460b95_1280x720.mp4,Jump Ball Adebayo vs. Wembanyama: Tip to Butler
https://videos.nba.com/nba/pbp/media/2024/02/07/0022300730/70/11334c3d-3d58-bed0-bef7-4c534792a81f_1280x720.mp4,Jump Ball Adebayo vs. Wembanyama: Tip to Herro
https://videos.nba.com/nba/pbp/media/2023/11/12/0022300184/4/8230287f-6daf-c463-3f13-6cfc5808744c_1280x720.mp4,Jump Ball Wembanyama vs. Adebayo: Tip to Richardson
https://videos.nba.com/nba/pbp/media/2024/01/04/0022300477/4/de792186-7a02-3873-8f71-51d48bdf3272_1280x720.mp4,Jump Ball Wembanyama vs. B. Lopez: Tip to Jones
https://videos.nba.com/nba/pbp/media/2024/02/27/0022300838/4/08eac608-c0e5-891d-ac26-c38e11744166_1280x720.mp4,Jump Ball Gobert vs. Wembanyama: Tip to Anderson
https://videos.nba.com/nba/pbp/media/2024/02/27/0022300838/474/77441de3-eeb0-ebd2-8c23-7d67c8ed187d_1280x720.mp4,Jump Ball Gobert vs. Wembanyama: Tip to Johnson
https://videos.nba.com/nba/pbp/media/2024/01/27/0022300649/4/b94095c5-507a-f6cb-7c3c-32446f7aae9d_1280x720.mp4,Jump Ball Wembanyama vs. Gobert: Tip to Vassell
https://videos.nba.com/nba/pbp/media/2023/12/06/0022301210/4/53b2d64e-308c-ce1a-c4ba-26fe24c92970_1280x720.mp4,Jump Ball Gobert vs. Wembanyama: Tip to Vassell
https://videos.nba.com/nba/pbp/media/2023/11/10/0022300013/4/a2101b86-e5a3-fadf-5e05-1c76a28f9fae_1280x720.mp4,Jump Ball Wembanyama vs. Gobert: Tip to Collins
https://videos.nba.com/nba/pbp/media/2024/03/17/0022300981/4/8b915ac9-0e18-c335-bfd7-b30b21079041_1280x720.mp4,Jump Ball Wembanyama vs. Claxton: Tip to Sochan
https://videos.nba.com/nba/pbp/media/2024/03/17/0022300981/344/fd1480d4-98b0-ce88-9f55-032d8befa029_1280x720.mp4,Jump Ball Wembanyama vs. Claxton: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2024/03/17/0022300981/672/4e37abcb-cbab-69e2-d54c-75e3fb241f2d_1280x720.mp4,Jump Ball Wembanyama vs. Claxton: Tip to Jones
https://videos.nba.com/nba/pbp/media/2024/02/10/0022300750/4/fad1c1c7-c04a-7c91-665e-c75e4df90938_1280x720.mp4,Jump Ball Claxton vs. Wembanyama: Tip to Simmons
https://videos.nba.com/nba/pbp/media/2023/11/08/0022300161/4/b02ce4fd-5c7b-406d-ccde-7e0d28d67d84_1280x720.mp4,Jump Ball Robinson vs. Wembanyama: Tip to Brunson
https://videos.nba.com/nba/pbp/media/2024/02/08/0022300734/4/fd365d59-bb92-40d8-100f-2b530dd02a21_1280x720.mp4,Jump Ball Carter Jr. vs. Wembanyama: Tip to Sochan
https://videos.nba.com/nba/pbp/media/2024/01/31/0022300681/4/09ef9fc7-8bea-8598-1269-2d0b678e9f15_1280x720.mp4,Jump Ball Wembanyama vs. Carter Jr.: Tip to Vassell
https://videos.nba.com/nba/pbp/media/2024/03/03/0022300877/4/876ca172-4ba5-df98-45f0-4ee02d8d76b7_1280x720.mp4,Jump Ball Wembanyama vs. Turner: Tip to Jones
https://videos.nba.com/nba/pbp/media/2023/11/06/0022300146/4/44486d13-7949-a2d1-63cf-47098ac261e3_1280x720.mp4,Jump Ball Turner vs. Wembanyama: Tip to Toppin
https://videos.nba.com/nba/pbp/media/2024/01/22/0022300608/4/f15471e4-99f0-0030-229a-eee368450050_1280x720.mp4,Jump Ball Embiid vs. Wembanyama: Tip to Jones
https://videos.nba.com/nba/pbp/media/2024/03/23/0022301025/4/50109d9d-f69b-ccdc-ef6c-4dfd74b60d8c_1280x720.mp4,Jump Ball Wembanyama vs. Nurkic: Tip to Jones
,Jump Ball Wembanyama vs. Bol: Tip to Osman
https://videos.nba.com/nba/pbp/media/2023/11/02/0022300131/4/91853f90-459f-dbda-966b-be0cf4f1e0ca_1280x720.mp4,Jump Ball Nurkic vs. Wembanyama: Tip to Okogie
https://videos.nba.com/nba/pbp/media/2023/10/31/0022300113/4/b9bc04ff-674f-febb-f463-b7007d02bbcb_1280x720.mp4,Jump Ball Nurkic vs. Wembanyama: Tip to Sochan
https://videos.nba.com/nba/pbp/media/2023/10/31/0022300113/402/77c1f4c2-bd18-1dcf-a864-a7b0d0ebc72c_1280x720.mp4,Jump Ball Nurkic vs. Wembanyama: Tip to Collins
https://videos.nba.com/nba/pbp/media/2024/01/26/0022300641/4/7e860552-5c2a-e65b-06e9-d0659fc997e4_1280x720.mp4,Jump Ball Wembanyama vs. Ayton: Tip to Jones
https://videos.nba.com/nba/pbp/media/2023/12/28/0022300427/4/3d7a453e-8d36-91a6-589d-b9b21458823b_1280x720.mp4,Jump Ball Brown vs. Wembanyama: Tip to Sochan
https://videos.nba.com/nba/pbp/media/2023/12/28/0022300427/430/0bf190e3-14ca-2f69-3475-8ade460f6cc4_1280x720.mp4,Jump Ball Brown vs. Wembanyama: Tip to Sochan
https://videos.nba.com/nba/pbp/media/2024/02/22/0022300803/4/f13b6ea5-096c-2c11-7929-067a29abdb7b_1280x720.mp4,Jump Ball Sabonis vs. Wembanyama: Tip to Barnes
https://videos.nba.com/nba/pbp/media/2023/11/17/0022300032/4/e917d1a9-f1fe-f3b1-d8ef-468e22fc0210_1280x720.mp4,Jump Ball Wembanyama vs. Sabonis: Tip to Collins
https://videos.nba.com/nba/pbp/media/2024/03/22/0022301015/4/081674ad-4592-2bbe-d217-028f8f3af2ee_1280x720.mp4,Jump Ball Wembanyama vs. Jackson Jr.: Tip to Konchar
https://videos.nba.com/nba/pbp/media/2024/02/29/0022300853/4/8ba68b6a-3bf8-6d7f-2bea-7936f2458e50_1280x720.mp4,Jump Ball Wembanyama vs. Holmgren: Tip to Giddey
https://videos.nba.com/nba/pbp/media/2024/02/25/0022300825/4/f54e5ec9-c59b-c2b6-dfaa-74fcebbb92ce_1280x720.mp4,Jump Ball Collins vs. Wembanyama: Tip to Sexton
https://videos.nba.com/nba/pbp/media/2024/02/12/0022300764/4/4689094e-b531-58ec-7d8d-4e14a1689a8d_1280x720.mp4,Jump Ball Poeltl vs. Wembanyama: Tip to Trent Jr.
https://videos.nba.com/nba/pbp/media/2024/01/29/0022300665/4/f14cf8c8-3891-d745-629e-10ab10663695_1280x720.mp4,Jump Ball Wembanyama vs. Gafford: Tip to Avdija
https://videos.nba.com/nba/pbp/media/2024/01/24/0022300622/4/3a176bb3-ee94-b5c9-0f6f-0459581ed625_1280x720.mp4,Jump Ball Wembanyama vs. Holmgren: Tip to Gilgeous-Alexander
,Jump Ball (CC) Wembanyama vs. Holmgren: Tip to Branham
https://videos.nba.com/nba/pbp/media/2024/01/20/0022300594/4/53cbd99a-c6ad-b05b-5a7e-1ffc43f3f0fd_1280x720.mp4,Jump Ball Bagley III vs. Wembanyama: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2024/01/12/0022300541/4/099f9bda-947f-e6f1-0328-5985e39c5eec_1280x720.mp4,Jump Ball Wembanyama vs. Richards: Tip to Sochan
https://videos.nba.com/nba/pbp/media/2024/01/10/0022300519/4/7777b5cb-18bd-8c13-aa4e-7b486c0da480_1280x720.mp4,Jump Ball Duren vs. Wembanyama: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2024/01/02/0022300460/4/8d55ab5f-bff4-92f5-719c-5f904873f89f_1280x720.mp4, 
https://videos.nba.com/nba/pbp/media/2024/01/02/0022300460/247/35177c1e-45f8-85a3-fa7a-83e4a7c16422_1280x720.mp4,Jump Ball Jackson Jr. vs. Wembanyama: Tip to Champagnie
https://videos.nba.com/nba/pbp/media/2023/12/26/0022300412/4/22a13954-bfab-9a82-d05a-982807947e22_1280x720.mp4,Jump Ball Wembanyama vs. Collins: Tip to Branham
https://videos.nba.com/nba/pbp/media/2023/11/18/0022300206/4/a519b7e7-778b-cedf-8f1e-58d1dcb30c57_1280x720.mp4,Jump Ball Wembanyama vs. Jackson Jr.: Tip to Konchar
https://videos.nba.com/nba/pbp/media/2023/11/14/0022300021/4/7822c011-17dc-ffea-47d2-1938165459b9_1280x720.mp4,Jump Ball Holmgren vs. Wembanyama: Tip to Dort
https://videos.nba.com/nba/pbp/media/2023/11/05/0022300141/4/809b45fc-231d-90eb-9e98-9b9e5dbf5ce3_1280x720.mp4,Jump Ball Wembanyama vs. Poeltl: Tip to Sochan
https://videos.nba.com/nba/pbp/media/2023/11/05/0022300141/690/ac6d8450-d943-f062-ff79-b30c57396ced_1280x720.mp4,Jump Ball Wembanyama vs. Poeltl: Tip to Collins
https://videos.nba.com/nba/pbp/media/2024/03/27/0022301058/4/672efa49-4a86-ae6d-84a4-84b4942210c3_1280x720.mp4,Jump Ball Collins vs. Wembanyama: Tip to Sochan
